Process(_Total) IO Other Bytes sec,Network_I(Intel R _Pro_1000MT) Bytes Received sec,Process(_Total) IO Other Operations sec,Process(_Total) IO Data Bytes sec,Process(_Total) IO Read Bytes sec,Network_I(Intel R _Pro_1000MT) Bytes Received sec.1,Process(_Total) Pool Paged Bytes,Network_I(Intel R _Pro_1000MT) Bytes Sent sec,Network_I(Intel R _Pro_1000MT) Packets Received sec,Process(_Total) IO Data Operations sec,Label
3984.599628,4987.599534,81.26665908,12258.66552,2842.933068,4987.599534,8697536,458.9999572,9.399999123,29.6666639,1
3556.400972,82.26668915,126.6667013,5727.734899,95.06669265,82.26668915,8335768,77.60002121,1.066666958,1.533333752,0
4128.709912,22244.78129,164.9963998,150056.0591,74747.50234,22244.78129,7783160,397.9913158,16.39964216,343.659168,0
1133.897796,488.4134086,103.2695018,268.5407057,144.4039644,488.4134086,6411784,166.8045793,7.600208651,2.333397393,0
5065.082166,4.266679723,218.6673358,3422.610473,240.73407,4.266679723,7785776,44.80013709,0.066666871,4.533347205,0
5338.50721,175.3324754,224.9322327,55587.86132,27235.26673,175.3324754,8033840,63.53302245,2.066656554,258.5320682,0
4125.903041,399.0572888,131.930233,4555.359616,570.2532657,399.0572888,7916568,147.3965362,2.266613401,21.39949711,0
13475.84812,33199.37066,654.821775,218022.9167,106268.2671,33199.37066,7892776,477.2825379,23.6007848,403.880097,0
4347.415297,3017.456889,230.8710194,20710.39046,4743.956106,3017.456889,10126656,469.342182,10.66686777,12.66690548,4
3312.605153,24340.56829,107.1270321,26850.62065,149.2578873,24340.56829,5870472,380.7109399,20.73211387,3.399800024,3
4461.864555,2996.998581,231.1998906,23478.38889,9144.662338,2996.998581,9839808,463.3997807,10.39999508,14.86665963,4
3015.449398,4.266642233,98.46610278,279.1984011,146.7991593,4.266642233,6406488,33.59980759,0.066666285,2.733317681,0
3480.766958,1289.345788,159.868211,97318.80677,41607.20193,1289.345788,7740688,168.0682902,3.733369398,187.4684776,0
7267.993653,428.9996253,233.2664629,7108.460459,172.9998489,428.9996253,6041704,82.26659482,4.199996332,4.466662766,3
1283.679172,232.2327468,54.85865401,412.4730875,254.2295339,232.2327468,5291152,47.19310697,1.666423269,7.998831691,0
8723.985549,3033.748608,394.2599879,158107.7217,76522.03705,3033.748608,7892568,204.5298686,7.266543571,244.4625255,0
3044.072855,7365.709619,98.33568683,5532.665748,2774.999748,7365.709619,8706152,140.8033699,79.06855904,19.6004691,1
3642.612801,203.611895,137.2746863,1598.893407,240.7473978,203.611895,8136936,85.3383188,2.266799093,3.933563132,0
3381.524885,4496.766778,108.1975966,20690.3404,8167.685235,4496.766778,11109816,224.3950154,7.666496368,141.9968458,6
5651.67213,736.0673782,226.9335527,56302.12109,25702.35818,736.0673782,7857432,113.5334431,3.133336362,250.2002419,0
1258.371695,165.1962842,54.46544156,467.456152,288.9268344,165.1962842,5292360,60.79863244,1.266638176,8.466476227,0
2805.555044,0.0,97.25586413,279.1023325,146.7836962,0.0,4960792,15.99822302,0.0,2.733029767,0
15074.42967,82.26755625,783.7418082,1595.017247,239.4692561,82.26755625,7608344,76.80083047,1.066678201,3.733373704,0
7178.315288,143.3343042,322.9355207,10981.07438,5214.63532,143.3343042,7813224,105.467381,1.200008128,10.13340197,0
11489.09988,244.3013949,533.5425115,7978.467499,240.7675592,244.3013949,7833168,174.9582042,1.866932057,4.000568694,0
2452.437875,110.332038,110.932031,981.121815,148.7982531,110.332038,8035704,29.26632308,1.066654144,4.066618925,0
12060.85462,2790.381788,623.3292651,51851.92825,25651.03258,2790.381788,7480728,140.3990837,4.466637514,243.3984114,0
10708.76616,86.53305989,516.1317024,5402.249596,240.7325726,86.53305989,7811432,79.59974846,1.133329752,3.933320904,0
4288.656345,3032.326036,229.1327819,16367.82727,4770.655185,3032.326036,10214224,464.9322144,9.733309909,13.9332998,4
3226.032834,2627.700933,104.1214829,9499.852123,2853.275259,2627.700933,8852248,132.3849328,5.666021798,22.86406443,1
6849.264929,2807.096557,342.4199106,20677.73567,6312.233702,2807.096557,7844848,198.3448664,6.60038379,26.60154679,0
2584.591188,0.0,89.21120136,291.7032929,148.0185852,0.0,5218960,0.0,0.0,2.933701689,0
3072.784667,133.877617,149.5455652,65610.36649,32242.10386,133.877617,7909528,80.40657672,1.666803,265.8217424,0
3006.54086,235.3652363,148.620145,55024.85844,27237.82533,235.3652363,7722208,83.27795472,2.600352469,258.3683543,0
3783.724333,140.5379514,188.9395419,55528.89135,27206.76068,140.5379514,7907848,89.00292464,1.80005915,257.8751404,0
7428.61647,18318.00045,332.2096806,96458.21079,47929.26333,18318.00045,7910424,301.6087889,14.13374519,293.2752127,0
7851.320789,46.79913047,359.8599805,11314.38978,5098.238608,46.79913047,7698400,54.26565841,0.599988852,10.19981049,0
4060.579589,236.9988087,152.8658983,792.7293485,95.0661888,236.9988087,8024728,77.66627626,1.866657284,1.399992963,0
5718.929408,2547.262473,295.1060683,9619.944941,2665.291749,2547.262473,8847264,141.2406049,5.063094309,18.21398862,1
15313.30659,82.26580671,802.5916102,1028.655914,239.4641635,82.26580671,7838400,76.79919719,1.066655517,3.666628338,0
16740.06381,12339.61542,871.3963808,46017.67554,21324.04477,12339.61542,7920584,187.8658864,10.73328875,43.0664878,0
13385.67687,5123.775206,563.937313,3674322.695,2293882.962,5123.775206,10783344,404.2506418,10.33462799,296.3037856,6
3187.476548,2793.741994,104.733658,7462.156466,2886.942283,2793.741994,8558040,146.9337888,6.60002046,25.0000775,1
4922.475379,82.26569813,249.6637273,1594.981222,239.4638474,82.26569813,7823296,76.79909582,1.066654109,3.73328938,0
3361.087055,4536.093092,107.8195307,16742.05127,8378.031234,4536.093092,11082976,217.3737816,8.073120804,146.0500945,6
3562.320323,212.9285708,129.0637799,1033.110226,240.7279491,212.9285708,7704928,139.730208,1.466633863,3.866580184,0
7329.939572,208.6763339,326.6818007,1088.183745,275.412759,208.6763339,7932872,161.6074867,1.40006486,4.333534092,0
17914.27578,2509.945233,927.7797558,9573.124448,2585.010262,2509.945233,8559160,117.9974253,4.666564842,15.86632046,1
5681.165844,2973.8962,285.4284287,1880.854,293.2292056,2973.8962,7927752,256.0921734,7.334063806,6.333964196,0
3050.463711,127.0193086,156.5571321,1028.823061,239.5030743,127.0193086,7703872,86.07975194,1.333536049,3.667224134,0
9581.429817,785.0308745,357.7170238,366.1166409,170.5255585,785.0308745,6400112,105.7285128,12.26610741,3.39984499,0
11628.32147,214.3294283,552.5232664,1252.11052,344.3270597,214.3294283,8012032,83.66514229,1.866632657,9.533159639,0
3210.827527,95.06748171,159.8680373,21298.11593,10091.28652,95.06748171,7804568,104.7342313,1.333344765,15.26679755,0
9924.763212,3043.18872,395.7985329,20867.92265,9182.63263,3043.18872,10126808,445.065017,10.39996145,16.46660563,4
3668.382685,127.5327314,137.7993496,54612.2089,27004.80587,127.5327314,8098472,83.1996073,1.33332704,255.1321291,0
4332.724495,353.7938346,166.1971037,1045.648444,241.9291173,353.7938346,7836360,143.7308286,3.53327176,4.066595799,0
10026.76691,61.46156003,522.5565825,1028.647866,239.4467718,61.46156003,7699392,57.06192558,0.799933536,3.666362041,0
21504.69651,2887.838686,1132.264805,20751.89811,9146.267202,2887.838686,10126416,434.6093871,8.868218546,14.93594702,4
3531.548381,86.53860296,176.6774251,1594.497094,239.4812495,86.53860296,7981728,79.6048474,1.13340235,3.733560682,0
9202.877795,21926.05201,436.5370235,169519.0997,84454.24725,21926.05201,8003040,286.4024211,16.20013695,360.4030466,0
1281.607861,156.4009593,55.40033979,358.0021957,199.3345559,156.4009593,5412056,33.53353901,1.533342738,5.200031894,0
5059.806869,6972.301331,259.3371024,31036.31773,15243.42154,6972.301331,7894520,158.1356316,6.733431193,24.7336928,0
3162.958721,2553.887166,102.2674875,9821.81217,2733.488607,2553.887166,8690816,121.6009761,5.133374537,19.86682613,1
3209.597668,2619.464763,106.3332561,7347.461328,2829.597944,2619.464763,8693328,140.4665646,5.799995785,24.19998241,1
12617.75687,247.855343,640.2374164,961.3560788,148.7932021,247.855343,8049816,39.26487279,2.59988122,3.999817262,0
3093.220271,6570.443058,72.00047184,16394.84077,8207.387119,6570.443058,10949632,341.7355728,13.80009044,139.4009135,6
27162.98014,101.2875911,1376.134904,5413.674758,241.259559,101.2875911,7949536,137.3662845,1.336247904,3.941931316,0
8134.625987,3009.23698,355.6474001,34316.40763,13523.40073,3009.23698,10209360,479.9739982,9.732806075,19.5322752,4
4742.233597,369.1307593,176.7987671,4730.233681,169.3321525,369.1307593,6511736,76.53279964,5.133297537,3.266643887,7
14765.16215,47.33363942,722.4713386,51799.60164,25624.3657,47.33363942,7552904,0.0,0.333335489,243.3349069,0
7379.090557,302506.9121,1028.221908,2542511.706,581621.3924,302506.9121,6604136,3200.201519,204.8043637,227.3381772,4
10549.07819,2631.869677,429.3896145,9935.626357,2789.26587,2631.869677,8701904,156.5962125,5.733194666,19.99951628,1
4742.139719,543.067398,189.4669218,1345.935146,533.3340516,543.067398,7821504,255.4670107,2.866670527,23.60003178,0
1950.374158,88.67155365,96.60532424,1028.456682,239.4798652,88.67155365,7894520,72.87068281,1.20006614,3.66686876,0
2614.207071,59.46834407,89.53585884,4648.331114,146.8041409,59.46834407,5021992,5.733495056,0.866691113,2.800078981,0
4191.099916,82.26731932,160.6679413,1359.344117,95.06742087,82.26731932,7976296,76.80060928,1.066675129,1.533345498,0
6266.903635,2516.571819,302.9749864,5306.127699,2636.002346,2516.571819,8559320,129.5607949,3.998789966,17.66132235,1
4863.203509,512.0214264,165.4735912,2171.624209,571.5572511,512.0214264,8008264,170.407131,3.333472828,20.93420936,0
1226.796141,2508.610047,49.21589214,9741.278857,2668.328288,2508.610047,8557176,136.8441879,4.868238653,19.33957821,1
4994.907857,8049.10714,206.5377932,16520.02339,5774.124683,8049.10714,8289800,196.9375859,7.200155475,7.200155475,0
7086.324741,134.1546264,362.3241748,1594.653103,239.5046808,134.1546264,7975904,84.0133346,1.733608492,3.733925982,0
6761.573495,153.3327323,342.3319914,1594.39375,239.465728,153.3327323,8001888,87.06632537,1.799992944,3.733318699,0
3467.299997,38.40110749,109.2031494,4648.400727,146.8042338,38.40110749,6411736,25.20072679,0.600017304,2.800080754,0
4000.529529,2703.366727,205.0852914,11776.37468,5384.738607,2703.366727,7932160,145.2992965,5.598688489,16.32950809,0
6891.701767,2587.438208,356.6052659,5539.015126,2779.374375,2587.438208,8562808,136.0020083,5.400079741,20.40030124,1
9101.208953,140.6565019,429.8356039,55190.5449,27289.96118,140.6565019,8142456,140.4565163,1.933193628,259.2479317,0
9093.515567,12691.321,420.208421,75659.18288,148.069634,12691.321,6402408,10068.46844,197.337288,7.533484304,0
3307.06214,4494.079323,106.5955564,17475.60483,8010.999381,4494.079323,11105120,231.5903458,8.066330408,137.660928,6
10167.61058,2839.899046,457.7944729,22062.53363,10462.00702,2839.899046,7308864,144.7982518,4.933273772,100.9321147,0
3408.565101,2606.824296,110.4010289,9921.959139,2783.625943,2606.824296,8559928,133.2012414,5.33338304,19.86685183,1
4011.953301,1032.521315,116.7319746,1405.850303,146.7982913,1032.521315,6403752,124.1985543,16.13314554,2.866633299,0
3204.98468,6458.792125,118.2270212,6099.848228,144.2702693,6458.792125,6043112,292.2705178,13.65438837,2.930697991,3
992.7203617,88.71430116,52.98863217,323.6638966,179.0282591,88.71430116,5022888,19.46249131,1.33304735,2.799399436,0
1849.725367,77.46633304,93.39959776,5397.776754,239.4656354,77.46633304,7602696,77.66633218,0.999995693,3.733317255,0
7926.34017,2548.556967,352.4699352,9924.5587,2784.69249,2548.556967,8699184,145.0013446,5.000046367,22.00020402,1
5764.112121,178.8660084,297.8655705,26630.43533,10855.96005,178.8660084,8181912,97.53297441,2.333324747,23.06658178,0
5271.652225,107.8677353,271.3360214,54905.07726,27177.86924,107.8677353,7903712,79.60078858,1.466681197,257.802554,0
8197.671374,2566.422345,362.9364933,9928.619779,2786.824264,2566.422345,8558424,122.4010657,4.866709039,19.60017065,1
3073.618667,54.93366696,98.33393055,4675.228394,155.2009426,54.93366696,10207184,22.80013847,0.800004859,3.266686506,6
5693.070386,2626.801716,239.5334898,5460.536901,2738.935123,2626.801716,8703760,144.0000941,5.93333721,16.40001071,1
3022.41064,399.7386116,75.01350093,4710.114393,332.0597641,399.7386116,5292088,149.6269299,2.067038692,17.26977488,0
7526.886466,2572.517315,331.797934,5545.698802,2779.849357,2572.517315,8691152,143.9991034,5.399966376,20.99986924,1
2710.676624,1203.20442,90.06699751,279.1343587,146.8005392,1203.20442,4965664,1082.003975,12.26671173,2.733343374,0
1886.775208,95.46541225,96.5320649,5397.662408,239.4635201,95.46541225,7836520,86.06553577,1.266650023,3.733284278,0
6680.633409,4529.667854,223.4700142,366.5388241,170.535888,4529.667854,6037720,231.5368018,8.400125834,3.400050933,3
5738.618112,1972.762478,302.6044705,158588.7429,77102.8724,1972.762478,7218632,121.6017965,3.133379624,134.2019826,0
5931.113246,2965.489956,300.6023607,51796.20677,25623.13456,2965.489956,7446400,171.3346789,6.200048691,243.0685756,0
3681.11158,169.9959167,183.8622503,1594.228373,239.4609148,169.9959167,8131368,87.53123083,1.999951961,3.733243661,0
3491.459451,6865.585811,109.9331061,32703.66575,2707.194405,6865.585811,8696144,159.6663367,72.33318384,20.59995743,1
5382.890367,2629.629539,222.7494789,9271.014495,2461.435031,2629.629539,8694224,141.2833866,5.995051764,13.78861906,1
1265.176843,4509.994288,50.6815663,5.254388107,1.263713595,4509.994288,6170888,199.3341919,8.313905233,0.199533726,3
6503.108089,3025.090579,278.4627311,21612.82787,9148.137373,3025.090579,9983680,477.2599214,10.39985302,15.66644525,4
8681.865741,2997.866347,685.5999269,18840.53132,9000.265707,2997.866347,10212472,482.6666152,10.46666555,12.46666534,4
1183.989841,2634.644061,49.06624568,9744.449726,2670.643753,2634.644061,8557336,121.5989567,5.666618047,16.79985586,1
13401.61601,46.06347301,647.0296005,55693.20424,25427.68588,46.06347301,7395400,3.568297205,0.713659441,240.4383535,0
4671.590968,454.5991211,223.3995681,6304.787811,348.1326603,454.5991211,7824576,64.99987433,2.9999942,9.199982213,0
1195.742517,2469.752301,48.06703582,5240.040244,2602.953324,2469.752301,8559600,115.2008847,3.666694827,16.60012749,1
3778.458037,4755.939718,146.8689226,84722.50134,52032.53255,4755.939718,10761624,386.4059352,10.80016589,352.4720806,6
10457.26518,823.8051351,472.0696092,2485.082157,897.4722609,823.8051351,8017032,271.2683576,4.400027427,37.1335648,0
1981.831716,529.1550677,57.66177041,9505.526187,5008.708027,529.1550677,5359728,207.7156955,2.599779244,25.19786037,0
5376.808562,6906.194684,265.6639389,6313.339011,3137.917542,6906.194684,8834176,161.0266477,72.73893328,14.88145149,1
3226.759511,1311.371066,104.7363469,77119.75233,38676.97953,1311.371066,8315864,151.6043622,3.400097832,167.8048283,0
3556.42841,91.72718822,127.191479,1380.840826,98.3934083,91.72718822,7799624,71.9285146,1.266581814,1.79987942,0
8210.770315,132.0080974,374.2229548,55630.81239,27237.07072,132.0080974,7896760,76.8047112,1.466756638,258.749205,0
8211.46456,105.3401481,382.6914243,5411.816775,242.8823795,105.3401481,8290768,90.93921649,1.400090577,4.06692977,0
5180.707525,19365.6194,210.268325,80788.63715,37625.49674,19365.6194,8022344,300.002366,14.66678234,275.9355095,0
8828.140043,3153.669063,374.066951,20794.54914,9168.406968,3153.669063,10126064,516.3337257,11.06667508,15.53334514,4
7128.714925,2965.608877,290.8074078,21614.41726,4774.388286,2965.608877,10129416,494.0792525,9.200234361,14.73370865,4
4875.853367,218.9267495,193.19419,31704.04655,15293.07342,218.9267495,7920680,145.4622921,1.533287222,23.46596097,0
22748.81706,158.4474814,299.689807,1262.178233,350.638408,158.4474814,8031432,61.4850917,1.133673057,9.469504361,0
3223.255118,2735.580112,115.20197,51857.6201,25652.90533,2735.580112,7449320,135.6023188,3.800064981,243.6041656,0
7339.111918,4600.978624,316.2743627,58115.21414,26879.98741,4600.978624,10763872,263.5397461,8.266867827,343.8750343,6
3333.47539,2668.087086,169.5473402,1195.232075,238.2863523,2668.087086,7932256,163.346828,5.533790498,3.600297433,0
16829.96131,125.4604146,824.0256027,59160.58516,27089.58337,125.4604146,7831040,53.33067569,1.933236994,256.32056,0
13300.65851,2983.064837,619.3329535,64188.4273,31857.51379,2983.064837,7868696,301.1998153,7.133328958,272.5998328,0
3287.45424,77.99970516,170.5326887,1028.796111,239.4657615,77.99970516,7608536,73.99972028,0.99999622,3.666652807,0
1878.186919,30198.18445,90.19617027,190349.1844,94899.97055,30198.18445,7821424,425.9819128,21.86573825,377.7839593,0
8522.982801,294.3304371,434.7957216,1594.917639,239.4643103,294.3304371,7815472,72.19928956,3.333300534,3.733296598,0
3770.235891,116.4072832,190.9452801,1594.499763,239.4816502,116.4072832,8130960,82.40515582,1.600100113,3.73356693,0
2175.067798,86.00004472,105.4667215,5964.069768,239.4667912,86.00004472,7607448,78.33337407,1.133333923,3.800001976,0
13534.4976,3051.791943,636.5983194,11675.50251,5602.38521,3051.791943,7972288,263.1993052,7.666646427,22.59994034,0
9250.48028,169.2791155,430.4983255,1904.14003,296.8218283,169.2791155,7925656,42.73647617,1.933475521,6.933843248,0
6201.211121,476.0675204,295.2005294,2111.73712,497.8675595,476.0675204,7898904,252.0671187,1.133335366,6.866678981,0
9314.733165,99.33546441,419.0756572,55349.18742,27090.31451,99.33546441,8130592,63.53469636,1.400030035,256.1388284,0
12734.77744,2935.179434,638.9955228,1317.057438,405.5304919,2935.179434,7827320,260.3315093,7.133283353,12.26658072,0
5824.519743,82.26647471,260.732725,1088.130794,275.3993574,82.26647471,7710024,93.46644858,1.066664178,4.333323222,0
1281.062534,2547.422844,59.13707055,4946.24821,2481.262836,2547.422844,8702056,131.1385871,5.644603849,14.37404934,1
4470.08157,95.46556118,187.7311594,10835.67452,5142.007122,95.46556118,7821880,86.06567003,1.266651999,10.66654315,0
8340.742089,133.8742975,379.6883089,1598.824466,240.7470559,133.8742975,8180032,151.3419598,1.800102606,3.933557546,0
7636.684941,2615.693924,340.1282087,9836.385132,2742.358682,2615.693924,8702000,122.3981559,5.999909601,19.39970771,1
4489.454758,3041.948941,226.1394497,20473.48707,9000.5101,3041.948941,10119936,426.8115438,10.73362364,12.6003408,4
24937.54979,3925.125431,749.4651577,166428.7316,109285.1133,3925.125431,9443120,2476.461681,11.86664278,282.8660972,2
2024.387746,159.4657014,97.5994092,1028.327109,239.4652171,159.4657014,8029040,108.7993414,2.199986683,3.666644471,0
